# ProtRank analysis results of a dataset with 1238 rows and 6 comparisons
# comparisons in group 1: C1 vs. E1_24 & C2 vs. E2_24 & C3 vs. E3_24 & C1 vs. E1_48 & C2 vs. E2_48 & C3 vs. E3_48
# FDR values computed using 100 bootstrap realizations of the data
# rank	row	rank score	FDR	signs in groups
774	sp|Q3UN02|LCLT1_MOUSE	0.371650	0.71118	-
775	sp|Q9CQ65|MTAP_MOUSE	0.370614	0.71145	-
776	sp|O89023|TPP1_MOUSE	0.370141	0.71145	-
777	tr|A2A547|A2A547_MOUSE	0.368629	0.71175	+
778	sp|Q99J99|THTM_MOUSE	0.366813	0.71244	-
779	sp|Q91WD5|NDUS2_MOUSE	0.365238	0.71298	+
780	sp|Q9D880|TIM50_MOUSE	0.363284	0.71406	-
781	sp|Q9WUK4|RFC2_MOUSE	0.362355	0.71411	-
782	tr|E9Q804|E9Q804_MOUSE	0.360474	0.71500	-
783	sp|Q9JKC8|AP3M1_MOUSE	0.358412	0.71632	-
784	sp|Q6PB66|LPPRC_MOUSE	0.357153	0.71666	-
785	sp|P35550|FBRL_MOUSE	0.354513	0.71856	+
786	sp|Q9CT10|RANB3_MOUSE	0.354013	0.71856	-
787	sp|Q08297|RAD51_MOUSE	0.353912	0.71856	+
788	tr|B1AXW5|B1AXW5_MOUSE	0.352704	0.71856	+
789	tr|E9Q0U7|E9Q0U7_MOUSE	0.352557	0.71856	-
790	sp|P59326|YTHD1_MOUSE	0.351692	0.71856	-
791	sp|P23475|XRCC6_MOUSE	0.351136	0.71856	-
792	sp|Q9CSH3|RRP44_MOUSE	0.348746	0.71856	+
793	sp|Q8BYL4|SYYM_MOUSE	0.347446	0.71856	+
794	sp|P97742|CPT1A_MOUSE	0.345453	0.71922	-
795	sp|Q3U3C9|GSE1_MOUSE	0.344930	0.71922	-
796	sp|P63325|RS10_MOUSE	0.343441	0.71956	+
797	sp|P61089|UBE2N_MOUSE	0.342506	0.71974	-
798	sp|Q8C854|MYEF2_MOUSE	0.341996	0.71974	-
799	sp|Q8BG67|EFR3A_MOUSE	0.341513	0.71974	+
800	sp|Q91Z96|BMP2K_MOUSE	0.341329	0.71974	-
801	sp|P31750|AKT1_MOUSE	0.337821	0.72061	-
802	sp|Q6ZPU9|KBP_MOUSE	0.335845	0.72157	-
803	sp|P34152|FAK1_MOUSE	0.335287	0.72157	+
804	sp|Q8K3Z9|PO121_MOUSE	0.334722	0.72157	+
805	sp|Q9WUN2|TBK1_MOUSE	0.331284	0.72339	-
806	sp|Q8CGK3|LONM_MOUSE	0.330122	0.72368	-
807	sp|Q9JLV1|BAG3_MOUSE	0.329560	0.72368	-
808	sp|Q8K009|AL1L2_MOUSE	0.329503	0.72368	-
809	sp|Q8VCM8|NCLN_MOUSE	0.329434	0.72368	-
810	sp|P47856|GFPT1_MOUSE	0.328869	0.72368	-
811	sp|Q6WKZ8|UBR2_MOUSE	0.328097	0.72368	+
812	tr|E9Q8Z4|E9Q8Z4_MOUSE	0.326640	0.72368	-
813	sp|Q60848|HELLS_MOUSE	0.325805	0.72368	+
814	sp|Q8K2C9|HACD3_MOUSE	0.325050	0.72368	-
815	sp|Q99K85|SERC_MOUSE	0.324841	0.72368	+
816	sp|P29341|PABP1_MOUSE	0.322497	0.72368	+
817	sp|Q60737|CSK21_MOUSE	0.322316	0.72368	-
818	tr|E9Q855|E9Q855_MOUSE	0.320896	0.72368	-
819	sp|Q8BMF4|ODP2_MOUSE	0.319959	0.72368	+
820	sp|P63101|1433Z_MOUSE	0.317004	0.72489	+
821	sp|Q8BKZ9|ODPX_MOUSE	0.316692	0.72489	-
822	sp|P63163|RSMN_MOUSE	0.316192	0.72489	+
823	sp|P80315|TCPD_MOUSE	0.315784	0.72489	+
824	tr|Q6DFZ1|Q6DFZ1_MOUSE	0.314036	0.72489	-
825	tr|A0A0R4J0D3|A0A0R4J0D3_MOUSE	0.313542	0.72489	+
826	sp|P97807|FUMH_MOUSE	0.313296	0.72489	-
827	sp|Q03265|ATPA_MOUSE	0.312475	0.72489	+
828	sp|Q07417|ACADS_MOUSE	0.312351	0.72489	-
829	sp|P49717|MCM4_MOUSE	0.309436	0.72521	-
830	sp|Q61990|PCBP2_MOUSE	0.309353	0.72521	-
831	sp|P50516|VATA_MOUSE	0.307623	0.72556	-
832	sp|Q8VDW0|DX39A_MOUSE	0.303482	0.72904	+
833	sp|O54833|CSK22_MOUSE	0.302502	0.72929	-
834	tr|E9Q9N6|E9Q9N6_MOUSE	0.298470	0.73265	+
835	sp|Q8CFE4|SCYL2_MOUSE	0.296956	0.73371	-
836	sp|Q8BHJ5|TBL1R_MOUSE	0.295804	0.73402	-
837	sp|Q8VE73|CUL7_MOUSE	0.295726	0.73402	-
838	sp|Q3TZZ7|ESYT2_MOUSE	0.295696	0.73402	-
839	sp|Q8VEM8|MPCP_MOUSE	0.292352	0.73547	-
840	sp|Q9D0K2|SCOT1_MOUSE	0.291482	0.73554	-
841	tr|B2RUJ2|B2RUJ2_MOUSE	0.291062	0.73554	+
842	sp|P97311|MCM6_MOUSE	0.286481	0.73941	+
843	sp|Q80X90|FLNB_MOUSE	0.284685	0.74049	-
844	sp|Q9CPN8|IF2B3_MOUSE	0.279945	0.74549	-
845	sp|P52927|HMGA2_MOUSE	0.275246	0.74993	+
846	sp|Q9CQ92|FIS1_MOUSE	0.275239	0.74993	-
847	sp|Q6ZQ38|CAND1_MOUSE	0.274600	0.74993	-
848	sp|P70670|NACAM_MOUSE	0.273297	0.74993	-
849	tr|B1AXN9|B1AXN9_MOUSE	0.272301	0.74996	-
850	sp|Q9EPU0|RENT1_MOUSE	0.271831	0.74996	+
851	sp|Q9JIM1|S29A1_MOUSE	0.270138	0.75079	+
852	sp|O55143|AT2A2_MOUSE	0.269441	0.75079	-
853	sp|Q9D024|CCD47_MOUSE	0.268764	0.75079	-
854	sp|Q9JM96|BORG4_MOUSE	0.266179	0.75316	+
855	sp|P16045|LEG1_MOUSE	0.265722	0.75316	+
856	sp|Q9DBR0|AKAP8_MOUSE	0.264569	0.75380	-
857	sp|G3X9J0|SI1L3_MOUSE	0.261684	0.75660	-
858	sp|P48962|ADT1_MOUSE	0.261153	0.75660	-
859	sp|P28653|PGS1_MOUSE	0.260469	0.75660	+
860	tr|Q6P5B5|Q6P5B5_MOUSE	0.259444	0.75666	+
861	sp|P35288|RAB23_MOUSE	0.257497	0.75858	+
862	tr|E9QAT0|E9QAT0_MOUSE	0.256131	0.75935	+
863	sp|Q9Z110|P5CS_MOUSE	0.255312	0.75958	-
864	sp|P38647|GRP75_MOUSE	0.254227	0.76007	-
865	sp|Q9ES46|PARVB_MOUSE	0.254101	0.76007	-
866	sp|Q9CQC7|NDUB4_MOUSE	0.253693	0.76007	-
867	sp|Q91W92|BORG5_MOUSE	0.252342	0.76007	-
868	sp|Q8BFR5|EFTU_MOUSE	0.247372	0.76568	-
869	sp|Q9D517|PLCC_MOUSE	0.246635	0.76578	-
870	sp|P84084|ARF5_MOUSE	0.246477	0.76578	-
871	sp|Q921F2|TADBP_MOUSE	0.245615	0.76578	-
872	sp|Q8BMK0|CEP85_MOUSE	0.245185	0.76578	-
873	tr|Q5SSP3|Q5SSP3_MOUSE	0.243876	0.76578	+
874	sp|Q8K4F6|NSUN5_MOUSE	0.243837	0.76578	-
875	sp|Q61584|FXR1_MOUSE	0.243657	0.76578	+
876	tr|A0A3B2WCD8|A0A3B2WCD8_MOUSE	0.242426	0.76578	+
877	sp|Q8N9S3|AHSA2_MOUSE	0.241313	0.76578	-
878	tr|A0A140T8I9|A0A140T8I9_MOUSE	0.240937	0.76578	-
879	tr|A0A2R8VHH1|A0A2R8VHH1_MOUSE	0.239479	0.76650	-
880	sp|Q8C4J7|TBL3_MOUSE	0.237652	0.76802	-
881	sp|P13439|UMPS_MOUSE	0.237362	0.76802	-
882	tr|G3X972|G3X972_MOUSE	0.236204	0.76823	-
883	sp|O88569|ROA2_MOUSE	0.235939	0.76823	+
884	sp|P27612|PLAP_MOUSE	0.235189	0.76823	-
885	sp|Q8CD26|S35E1_MOUSE	0.233913	0.76889	-
886	tr|D6REF7|D6REF7_MOUSE	0.232991	0.76930	-
887	sp|Q9D4F2|PLPP6_MOUSE	0.231744	0.77001	-
888	sp|Q8CGZ0|CHERP_MOUSE	0.231244	0.77001	-
889	sp|Q922R8|PDIA6_MOUSE	0.231244	0.77001	-
890	sp|P68373|TBA1C_MOUSE	0.229792	0.77006	-
891	sp|Q8VHR5|P66B_MOUSE	0.228092	0.77153	+
892	tr|H3BJ52|H3BJ52_MOUSE	0.227835	0.77153	+
893	tr|F8VQ29|F8VQ29_MOUSE	0.223439	0.77704	-
894	tr|D3YYM6|D3YYM6_MOUSE	0.220647	0.78016	+
895	sp|P26645|MARCS_MOUSE	0.219597	0.78097	+
896	sp|O70194|EIF3D_MOUSE	0.219558	0.78097	+
897	sp|Q3U1J4|DDB1_MOUSE	0.219025	0.78097	-
898	sp|Q9D883|U2AF1_MOUSE	0.218993	0.78097	-
899	sp|Q8QZT1|THIL_MOUSE	0.218908	0.78097	-
900	sp|Q7TT37|ELP1_MOUSE	0.218063	0.78097	+
901	sp|Q60931|VDAC3_MOUSE	0.217027	0.78097	+
902	sp|Q8K297|GT251_MOUSE	0.216552	0.78097	-
903	sp|Q9R0N0|GALK1_MOUSE	0.215916	0.78097	-
904	tr|F6SX81|F6SX81_MOUSE	0.215562	0.78097	-
905	sp|Q6PB44|PTN23_MOUSE	0.215184	0.78097	-
906	sp|Q7TSC1|PRC2A_MOUSE	0.214838	0.78097	-
907	sp|O35730|RING1_MOUSE	0.214503	0.78097	+
908	sp|P70698|PYRG1_MOUSE	0.211557	0.78162	+
909	tr|D3YZ00|D3YZ00_MOUSE	0.211296	0.78162	-
910	sp|Q8R502|LRC8C_MOUSE	0.210739	0.78162	+
911	sp|Q9D1M0|SEC13_MOUSE	0.209918	0.78162	-
912	tr|A0A0R4J1Z3|A0A0R4J1Z3_MOUSE	0.209768	0.78162	-
913	sp|Q6ZWV7|RL35_MOUSE	0.209764	0.78162	-
914	sp|Q6Y7W8|GGYF2_MOUSE	0.209504	0.78162	+
915	sp|P51881|ADT2_MOUSE	0.208967	0.78162	-
916	sp|P63260|ACTG_MOUSE	0.208763	0.78162	-
917	tr|A2AFJ1|A2AFJ1_MOUSE	0.208735	0.78162	+
918	sp|P17426|AP2A1_MOUSE	0.205368	0.78243	+
919	tr|E9Q2I4|E9Q2I4_MOUSE	0.203315	0.78480	+
920	tr|A0A140T8R7|A0A140T8R7_MOUSE	0.202696	0.78505	-
921	sp|P23506|PIMT_MOUSE	0.200104	0.78805	-
922	sp|O09172|GSH0_MOUSE	0.199069	0.78868	+
923	sp|P41105|RL28_MOUSE	0.197552	0.79015	+
924	sp|Q9WTV7|RNF12_MOUSE	0.196847	0.79052	+
925	sp|Q9CQE8|RTRAF_MOUSE	0.196513	0.79052	+
926	tr|A0A0G2JDV8|A0A0G2JDV8_MOUSE	0.195615	0.79083	-
927	tr|A0A0R4J291|A0A0R4J291_MOUSE	0.195578	0.79083	-
928	tr|A2AL12|A2AL12_MOUSE	0.195576	0.79083	-
929	sp|Q9D8N0|EF1G_MOUSE	0.195261	0.79083	+
930	sp|P46978|STT3A_MOUSE	0.190494	0.79597	-
931	tr|G5E8J4|G5E8J4_MOUSE	0.189435	0.79697	-
932	sp|Q9D1D4|TMEDA_MOUSE	0.188668	0.79736	+
933	sp|Q6P9L6|KIF15_MOUSE	0.188636	0.79736	-
934	tr|F8WGT2|F8WGT2_MOUSE	0.188038	0.79736	+
935	sp|Q62130|PTN14_MOUSE	0.187941	0.79736	-
936	sp|O88477|IF2B1_MOUSE	0.187207	0.79736	-
937	sp|Q8R0G9|NU133_MOUSE	0.186314	0.79736	+
938	sp|Q1W617|SHRM4_MOUSE	0.184445	0.79959	-
939	sp|Q9QZE5|COPG1_MOUSE	0.184354	0.79959	+
940	sp|O35379|MRP1_MOUSE	0.183506	0.79961	+
941	sp|P18760|COF1_MOUSE	0.183268	0.79961	+
942	sp|Q9CRA4|MSMO1_MOUSE	0.183178	0.79961	+
943	tr|D3Z4B0|D3Z4B0_MOUSE	0.182712	0.79961	+
944	sp|Q9CQN1|TRAP1_MOUSE	0.181961	0.79961	-
945	tr|Q8C2Q7|Q8C2Q7_MOUSE	0.180343	0.80093	+
946	tr|A0A087WS03|A0A087WS03_MOUSE	0.180176	0.80093	+
947	sp|Q5SS80|DHR13_MOUSE	0.177880	0.80345	-
948	sp|Q9D2Y4|MLKL_MOUSE	0.177582	0.80345	-
949	tr|A0A338P7C0|A0A338P7C0_MOUSE	0.177464	0.80345	-
950	sp|Q8BI72|CARF_MOUSE	0.175855	0.80444	-
951	tr|F7CVW0|F7CVW0_MOUSE	0.175598	0.80444	-
952	tr|A2ACG7|A2ACG7_MOUSE	0.174868	0.80452	-
953	sp|O35740|CITE2_MOUSE	0.174780	0.80452	+
954	sp|Q9CQY5|MAGT1_MOUSE	0.174560	0.80452	-
955	sp|Q9Z0R9|FADS2_MOUSE	0.173853	0.80452	-
956	sp|P40142|TKT_MOUSE	0.172472	0.80548	-
957	tr|F8WHZ9|F8WHZ9_MOUSE	0.171196	0.80729	+
958	sp|P61750|ARF4_MOUSE	0.170810	0.80729	-
959	sp|Q99KQ4|NAMPT_MOUSE	0.170409	0.80729	+
960	sp|Q5SYH2|TM199_MOUSE	0.168812	0.80966	+
961	tr|A0A1B0GSX7|A0A1B0GSX7_MOUSE	0.166726	0.81268	-
962	sp|Q9CWJ9|PUR9_MOUSE	0.166551	0.81268	+
963	tr|A0A498WGK6|A0A498WGK6_MOUSE	0.166249	0.81268	-
964	sp|Q6PHZ2|KCC2D_MOUSE	0.165779	0.81268	-
965	sp|O35375|NRP2_MOUSE	0.165055	0.81268	-
966	sp|Q64511|TOP2B_MOUSE	0.164891	0.81268	+
967	sp|P70168|IMB1_MOUSE	0.163326	0.81434	+
968	tr|A0A0J9YUS5|A0A0J9YUS5_MOUSE	0.163079	0.81434	+
969	sp|Q8BPB5|FBLN3_MOUSE	0.162885	0.81434	-
970	sp|A6X919|D19L1_MOUSE	0.162786	0.81434	+
971	sp|A2AN08|UBR4_MOUSE	0.162304	0.81434	-
972	sp|P52480|KPYM_MOUSE	0.161803	0.81434	-
973	tr|F6SLP4|F6SLP4_MOUSE	0.161697	0.81434	+
974	sp|Q9WTM5|RUVB2_MOUSE	0.161490	0.81434	-
975	sp|Q8QZY1|EIF3L_MOUSE	0.160888	0.81434	+
976	sp|P53395|ODB2_MOUSE	0.159959	0.81434	-
977	sp|Q9QXB9|DRG2_MOUSE	0.159524	0.81434	+
978	sp|P63017|HSP7C_MOUSE	0.159202	0.81434	+
979	tr|A2AGN7|A2AGN7_MOUSE	0.158128	0.81434	+
980	sp|P16460|ASSY_MOUSE	0.157982	0.81434	-
981	sp|P61358|RL27_MOUSE	0.157595	0.81434	+
982	tr|A0A0R4J0H8|A0A0R4J0H8_MOUSE	0.157227	0.81434	-
983	sp|Q80W68|KIRR1_MOUSE	0.156522	0.81447	+
984	sp|Q61753|SERA_MOUSE	0.156084	0.81453	+
985	sp|P52293|IMA1_MOUSE	0.155257	0.81523	+
986	tr|F8WHT3|F8WHT3_MOUSE	0.153499	0.81801	+
987	tr|A5D6P2|A5D6P2_MOUSE	0.153496	0.81801	+
988	sp|Q9ESW4|AGK_MOUSE	0.151400	0.82075	-
989	sp|Q8VHX6|FLNC_MOUSE	0.150992	0.82075	+
990	sp|Q6QI06|RICTR_MOUSE	0.150980	0.82075	-
991	sp|Q8BH04|PCKGM_MOUSE	0.150845	0.82075	+
992	tr|D3YUY3|D3YUY3_MOUSE	0.150049	0.82075	+
993	sp|Q8BNI4|DERL2_MOUSE	0.149395	0.82077	-
994	sp|Q91X78|ERLN1_MOUSE	0.148752	0.82128	+
995	tr|Q91YZ8|Q91YZ8_MOUSE	0.146924	0.82444	-
996	sp|P14685|PSMD3_MOUSE	0.146405	0.82470	+
997	tr|F6YZU5|F6YZU5_MOUSE	0.145765	0.82508	-
998	sp|P54116|STOM_MOUSE	0.145490	0.82508	+
999	tr|G3UY93|G3UY93_MOUSE	0.144967	0.82508	+
1000	tr|H7BXC3|H7BXC3_MOUSE	0.144567	0.82508	-
1001	sp|Q8JZK9|HMCS1_MOUSE	0.144372	0.82508	-
1002	sp|Q61846|MELK_MOUSE	0.144247	0.82508	+
1003	sp|P10639|THIO_MOUSE	0.143977	0.82508	+
1004	sp|Q9Z1Q5|CLIC1_MOUSE	0.143711	0.82508	-
1005	tr|F7AI27|F7AI27_MOUSE	0.141642	0.82752	+
1006	sp|Q8K2B3|SDHA_MOUSE	0.141109	0.82780	+
1007	sp|P23116|EIF3A_MOUSE	0.140422	0.82871	+
1008	sp|Q8CD92|TTC27_MOUSE	0.139507	0.82994	-
1009	tr|Q3TT92|Q3TT92_MOUSE	0.139296	0.82994	-
1010	tr|A0A1N9PTV1|A0A1N9PTV1_MOUSE	0.136975	0.83426	-
1011	sp|Q9D051|ODPB_MOUSE	0.135878	0.83582	-
1012	sp|Q3THS6|METK2_MOUSE	0.135370	0.83621	+
1013	tr|Q3U3J1|Q3U3J1_MOUSE	0.134543	0.83730	-
1014	sp|Q9D0R2|SYTC_MOUSE	0.134325	0.83730	+
1015	sp|P99027|RLA2_MOUSE	0.134137	0.83730	+
1016	sp|P11983|TCPA_MOUSE	0.133875	0.83730	-
1017	sp|Q9DCT2|NDUS3_MOUSE	0.133795	0.83730	-
1018	sp|Q7TMY8|HUWE1_MOUSE	0.133476	0.83730	-
1019	sp|Q9DB25|ALG5_MOUSE	0.133205	0.83730	-
1020	sp|Q8K268|ABCF3_MOUSE	0.133042	0.83730	+
1021	sp|Q91YI6|GLD2_MOUSE	0.132302	0.83730	-
1022	sp|Q69ZS0|PZRN3_MOUSE	0.132283	0.83730	+
1023	sp|Q62433|NDRG1_MOUSE	0.131862	0.83730	+
1024	sp|Q80YV2|NIPA_MOUSE	0.130595	0.83765	+
1025	sp|Q7TPC1|CDSN_MOUSE	0.129775	0.83879	+
1026	tr|Q5RKN9|Q5RKN9_MOUSE	0.129668	0.83879	-
1027	tr|D3YYK8|D3YYK8_MOUSE	0.129435	0.83879	-
1028	tr|Q3TDW6|Q3TDW6_MOUSE	0.128860	0.83879	+
1029	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	0.128138	0.83928	+
1030	tr|E9QA63|E9QA63_MOUSE	0.127453	0.84013	+
1031	sp|Q9CQT1|MTNA_MOUSE	0.127196	0.84013	+
1032	sp|Q61881|MCM7_MOUSE	0.126003	0.84194	+
1033	sp|P04627|ARAF_MOUSE	0.125732	0.84194	+
1034	sp|Q99K90|TAB2_MOUSE	0.124893	0.84287	-
1035	tr|E9Q5I9|E9Q5I9_MOUSE	0.124820	0.84287	+
1036	sp|Q6A0A9|F120A_MOUSE	0.124754	0.84287	-
1037	sp|P53994|RAB2A_MOUSE	0.124192	0.84287	-
1038	sp|Q8VCB1|NDC1_MOUSE	0.124005	0.84287	+
1039	tr|A0A494B8Y8|A0A494B8Y8_MOUSE	0.123840	0.84287	-
1040	sp|O35382|EXOC4_MOUSE	0.123311	0.84287	+
1041	sp|Q8BHK9|ERC6L_MOUSE	0.123231	0.84287	-
1042	sp|P63037|DNJA1_MOUSE	0.123088	0.84287	-
1043	sp|Q8BJL1|FBX30_MOUSE	0.121837	0.84287	-
1044	sp|Q80X50|UBP2L_MOUSE	0.121776	0.84287	-
1045	sp|Q4VBD2|TAPT1_MOUSE	0.121661	0.84287	+
1046	sp|P62960|YBOX1_MOUSE	0.121426	0.84287	+
1047	sp|E9Q634|MYO1E_MOUSE	0.121285	0.84287	+
1048	sp|Q9CR58|KMCP1_MOUSE	0.121266	0.84287	+
1049	sp|Q9DBG7|SRPRA_MOUSE	0.121001	0.84287	+
1050	sp|P10126|EF1A1_MOUSE	0.120254	0.84287	+
1051	sp|P11440|CDK1_MOUSE	0.120086	0.84287	+
1052	sp|Q9D0M3|CY1_MOUSE	0.119504	0.84287	-
1053	tr|Q8C2Q8|Q8C2Q8_MOUSE	0.119422	0.84287	+
1054	sp|Q8BK64|AHSA1_MOUSE	0.119391	0.84287	-
1055	tr|A0A2R8VHQ0|A0A2R8VHQ0_MOUSE	0.119382	0.84287	-
1056	sp|Q99L43|CDS2_MOUSE	0.118293	0.84287	-
1057	sp|Q9JKB3|YBOX3_MOUSE	0.118171	0.84287	-
1058	sp|Q99LF4|RTCB_MOUSE	0.118051	0.84287	+
1059	tr|Q91X76|Q91X76_MOUSE	0.118012	0.84287	-
1060	sp|P03975|IGEB_MOUSE	0.117774	0.84287	-
1061	sp|P62918|RL8_MOUSE	0.117201	0.84287	-
1062	sp|Q64310|SURF4_MOUSE	0.117014	0.84287	+
1063	sp|Q8CAQ8|MIC60_MOUSE	0.116838	0.84287	-
1064	sp|Q8CF89|TAB1_MOUSE	0.116173	0.84287	+
1065	sp|Q9D7S7|RL22L_MOUSE	0.116085	0.84287	+
1066	tr|E9Q3G8|E9Q3G8_MOUSE	0.115182	0.84287	-
1067	sp|Q9QYJ0|DNJA2_MOUSE	0.114798	0.84287	-
1068	sp|Q8BIE6|FRM4A_MOUSE	0.114527	0.84287	-
1069	sp|O09110|MP2K3_MOUSE	0.114318	0.84287	-
1070	sp|O35387|HAX1_MOUSE	0.114280	0.84287	+
1071	sp|E9PVA8|GCN1_MOUSE	0.114095	0.84287	+
1072	sp|P60335|PCBP1_MOUSE	0.113505	0.84287	+
1073	sp|Q08093|CNN2_MOUSE	0.112453	0.84287	+
1074	sp|Q9JIF7|COPB_MOUSE	0.111808	0.84343	-
1075	sp|Q8K2A1|GULP1_MOUSE	0.111229	0.84426	+
1076	tr|A2AN61|A2AN61_MOUSE	0.111151	0.84426	-
1077	sp|Q9D1H7|GET4_MOUSE	0.110928	0.84426	+
1078	sp|Q9Z204|HNRPC_MOUSE	0.110841	0.84426	+
1079	sp|P36916|GNL1_MOUSE	0.110678	0.84426	+
1080	sp|Q5XJY5|COPD_MOUSE	0.110560	0.84426	-
1081	sp|Q8CGC4|LS14B_MOUSE	0.110386	0.84426	-
1082	sp|Q6PDI5|ECM29_MOUSE	0.109329	0.84426	-
1083	sp|Q9DAM7|TM263_MOUSE	0.109193	0.84426	+
1084	sp|P25206|MCM3_MOUSE	0.108711	0.84426	-
1085	sp|P62751|RL23A_MOUSE	0.108456	0.84426	-
1086	sp|Q8C547|HTR5B_MOUSE	0.108235	0.84426	-
1087	sp|Q6ZQ88|KDM1A_MOUSE	0.108084	0.84426	-
1088	sp|Q8R1B4|EIF3C_MOUSE	0.107416	0.84426	+
1089	tr|A0A0G2JG10|A0A0G2JG10_MOUSE	0.105824	0.84765	-
1090	tr|F6UFZ5|F6UFZ5_MOUSE	0.105380	0.84803	+
1091	sp|Q8K0C4|CP51A_MOUSE	0.105261	0.84803	+
1092	sp|Q922Q4|P5CR2_MOUSE	0.105166	0.84803	-
1093	sp|Q6NV83|SR140_MOUSE	0.104807	0.84803	-
1094	sp|Q8R3C0|MCMBP_MOUSE	0.104313	0.84814	-
1095	sp|P80316|TCPE_MOUSE	0.104146	0.84814	-
1096	sp|P97310|MCM2_MOUSE	0.104068	0.84814	-
1097	sp|Q9D0D3|PAPD1_MOUSE	0.103153	0.84937	-
1098	sp|Q0P678|ZCH18_MOUSE	0.102849	0.84937	-
1099	sp|Q9ES00|UBE4B_MOUSE	0.102822	0.84937	-
1100	sp|Q8C156|CND2_MOUSE	0.102239	0.84965	-
1101	tr|H3BJU7|H3BJU7_MOUSE	0.102214	0.84965	+
1102	sp|Q5RJH6|SMG7_MOUSE	0.102010	0.84965	+
1103	sp|P62334|PRS10_MOUSE	0.101994	0.84965	-
1104	sp|Q8BMS1|ECHA_MOUSE	0.101420	0.84965	-
1105	sp|Q8C2Q3|RBM14_MOUSE	0.101372	0.84965	-
1106	tr|G3X8R5|G3X8R5_MOUSE	0.101288	0.84965	+
1107	sp|Q9CPQ3|TOM22_MOUSE	0.101120	0.84965	+
1108	sp|Q03963|E2AK2_MOUSE	0.100528	0.84965	+
1109	sp|Q922D8|C1TC_MOUSE	0.100403	0.84965	+
1110	sp|Q8BYR2|LATS1_MOUSE	0.099883	0.84965	+
1111	sp|P62331|ARF6_MOUSE	0.099404	0.84965	+
1112	sp|Q65Z40|WAPL_MOUSE	0.098235	0.85152	-
1113	tr|A2AS45|A2AS45_MOUSE	0.097341	0.85342	-
1114	sp|Q8BJ71|NUP93_MOUSE	0.096521	0.85496	+
1115	sp|Q64727|VINC_MOUSE	0.095266	0.85812	-
1116	sp|Q80U95|UBE3C_MOUSE	0.095181	0.85812	+
1117	sp|Q61102|ABCB7_MOUSE	0.094795	0.85812	-
1118	sp|Q8BW10|NOB1_MOUSE	0.094654	0.85812	+
1119	tr|Q4FJZ2|Q4FJZ2_MOUSE	0.093908	0.85883	-
1120	sp|Q7TMM9|TBB2A_MOUSE	0.092929	0.86091	+
1121	tr|J3QNW0|J3QNW0_MOUSE	0.092338	0.86208	+
1122	tr|D3Z3F8|D3Z3F8_MOUSE	0.091300	0.86464	+
1123	sp|Q9ERD7|TBB3_MOUSE	0.089496	0.86934	+
1124	sp|P63038|CH60_MOUSE	0.089140	0.86986	-
1125	sp|Q78PY7|SND1_MOUSE	0.088892	0.86986	-
1126	sp|P17809|GTR1_MOUSE	0.088658	0.86986	-
1127	sp|Q8VH51|RBM39_MOUSE	0.088616	0.86986	-
1128	sp|O54946|DNJB6_MOUSE	0.086007	0.87622	+
1129	sp|Q8R2N2|UTP4_MOUSE	0.085936	0.87622	-
1130	sp|Q9QXE7|TBL1X_MOUSE	0.084733	0.87820	+
1131	tr|A0A0R4J0Q4|A0A0R4J0Q4_MOUSE	0.084724	0.87820	-
1132	sp|P35486|ODPA_MOUSE	0.084375	0.87820	+
1133	sp|Q99J95|CDK9_MOUSE	0.083431	0.88017	-
1134	sp|P62830|RL23_MOUSE	0.082920	0.88097	-
1135	sp|P70404|IDHG1_MOUSE	0.082458	0.88175	-
1136	tr|F8VPL2|F8VPL2_MOUSE	0.082300	0.88175	-
1137	sp|Q91ZW3|SMCA5_MOUSE	0.081976	0.88178	-
1138	tr|F6ZV59|F6ZV59_MOUSE	0.081948	0.88178	-
1139	tr|B1ARA3|B1ARA3_MOUSE	0.081790	0.88178	+
1140	sp|P00375|DYR_MOUSE	0.081253	0.88178	-
1141	tr|A0A087WP47|A0A087WP47_MOUSE	0.080405	0.88375	+
1142	sp|Q5F2E7|NUFP2_MOUSE	0.080161	0.88375	-
1143	sp|Q9Z2N8|ACL6A_MOUSE	0.079949	0.88375	-
1144	sp|Q8BGQ7|SYAC_MOUSE	0.079142	0.88572	-
1145	sp|Q3V300|KIF22_MOUSE	0.078960	0.88572	-
1146	sp|Q61316|HSP74_MOUSE	0.078948	0.88572	-
1147	sp|B2RX14|TUT4_MOUSE	0.078035	0.88677	+
1148	sp|Q9WTX5|SKP1_MOUSE	0.077772	0.88686	-
1149	tr|Q9CQM8|Q9CQM8_MOUSE	0.077502	0.88708	+
1150	sp|Q9QWT9|KIFC1_MOUSE	0.075736	0.89191	+
1151	tr|A2AWT7|A2AWT7_MOUSE	0.073871	0.89716	+
1152	sp|Q99LB0|TDIF1_MOUSE	0.072629	0.90006	+
1153	sp|Q31125|S39A7_MOUSE	0.071822	0.90160	-
1154	tr|A0A0R4J047|A0A0R4J047_MOUSE	0.071603	0.90160	+
1155	sp|O09131|GSTO1_MOUSE	0.070987	0.90258	+
1156	tr|Q80V76|Q80V76_MOUSE	0.070205	0.90442	-
1157	sp|Q9CQS8|SC61B_MOUSE	0.069795	0.90518	-
1158	sp|Q60854|SPB6_MOUSE	0.069310	0.90622	+
